id	presence.summary	confidence	subs_clone	event_type	event_id	csv_locus	color	ClusterSV_event_type	ClusterSV_cluster_id	ClusterSV_num_SV_in_cluster	ClusterSV_footprint_id_low_end	ClusterSV_footprint_id_high_end	ClusterSV_start_end_low_end_footprint	ClusterSV_start_end_high_end_footprint	ClusterSV_p_value	chr1	start1	end1	chr2	start2	end2	strand1	strand2	rearr_type	bkpt_distance	I.H.134819.T10.3.D1.1.count	I.H.134819.T11.3.D1.1.count	I.H.134819.T12.3.D1.1.count	I.H.134819.T14.3.D1.1.count	I.H.134819.T15.3.D1.1.count	I.H.134819.T16.3.D1.1.count	I.H.134819.T9.3.D1.1.count	gene1	gene1_id	gene1_transcript_id	gene1_strand	gene1_end_phase	gene1_region	gene1_region_number	gene1_total_region_count	gene1_first_last	gene2	gene2_id	gene2_transcript_id	gene2_strand	gene2_phase	gene2_region	gene2_region_number	gene2_total_region_count	gene2_first_last	fusion_flag
303	T10/T9	high	D1,D2 100%	chromothripsis	77	MDM2|CDK4	#7800F8	complex	3_1	191	3.chr12.1	3.chr12.11	552660.5-1849464.5	118558324-119133904	0.049987048	12	1049552	1049554	12	118866745	118866747	-	-	DUP	117817193	77	0	0	0	0	0	63	RAD52	RAD52	ENST00000358495	-1	_	5UTRintron	1	12	_	_	_	_	_	_	_	_	_	_	0
79	T10/T9	high	D1,D2 100%	chromothripsis	77	MDM2|CDK4	#7800F8	complex	3_1	191	3.chr12.1	3.chr12.1	552660.5-1849464.5	552660.5-1849464.5	0.049987048	12	1054697	1054699	12	1151356	1151358	-	-	DUP	96659	78	0	0	0	0	0	71	RAD52	RAD52	ENST00000358495	-1	_	5UTRintron	1	12	_	ERC1	ERC1	ENST00000397203	1	0	intron	2	19	_	580
203	T10/T9	high	D1,D2 100%	chromothripsis	77	MDM2|CDK4	#7800F8	complex	3_1	191	3.chr12.1	3.chr12.7	552660.5-1849464.5	68918255-70696766	0.049987048	12	1077359	1077360	12	70036738	70036739	-	-	DUP	68959379	2	0	0	0	0	0	13	RAD52	RAD52	ENST00000430095	-1	_	5UTRintron	1	12	_	_	_	_	_	_	_	_	_	_	0
189	T10/T9	high	D1,D2 100%	chromothripsis	77	MDM2|CDK4	#7800F8	complex	3_1	191	3.chr12.1	3.chr12.7	552660.5-1849464.5	68918255-70696766	0.049987048	12	1078341	1078343	12	69863503	69863503	-	+	T2T_INV	68785162	66	0	0	0	0	0	41	RAD52	RAD52	ENST00000430095	-1	_	5UTRintron	1	12	_	_	_	_	_	_	_	_	_	_	0
242	T10/T9	high	D1,D2 100%	chromothripsis	77	MDM2|CDK4	#7800F8	complex	3_1	191	3.chr12.1	3.chr12.7	552660.5-1849464.5	68918255-70696766	0.049987048	12	1089757	1089759	12	70581261	70581263	-	-	DUP	69491504	63	0	0	0	0	0	73	RAD52	RAD52	ENST00000430095	-1	_	5UTRintron	1	12	_	RP11-320P7.2	RP11-320P7.2	ENST00000552324	1	_	UTRintron	1	3	_	100
223	T10/T9	high	D1,D2 100%	chromothripsis	77	MDM2|CDK4	#7800F8	complex	3_1	191	3.chr12.1	3.chr12.7	552660.5-1849464.5	68918255-70696766	0.049987048	12	1099347	1099347	12	70255575	70255577	+	-	H2H_INV	69156228	35	0	0	0	0	0	27	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
250	T10/T9	high	D1,D2 100%	chromothripsis	77	MDM2|CDK4	#7800F8	complex	3_1	191	3.chr12.1	3.chr12.7	552660.5-1849464.5	68918255-70696766	0.049987048	12	1099897	1099899	12	70649536	70649538	-	-	DUP	69549639	58	0	0	0	0	0	40	ERC1	ERC1	ENST00000545318	1	_	5UTRintron	1	2	_	CNOT2	CNOT2	ENST00000229195	1	_	5UTRintron	1	16	_	860
100	T10/T9	high	D1,D2 100%	chromothripsis	77	MDM2|CDK4	#7800F8	complex	3_1	191	3.chr12.1	3.chr12.4	552660.5-1849464.5	49051325-49068835	0.049987048	12	1130368	1130368	12	49062320	49062322	+	-	H2H_INV	47931952	70	0	0	0	0	0	68	ERC1	ERC1	ENST00000543086	1	_	5UTRintron	1	18	_	KANSL2	KANSL2	ENST00000420613	-1	0	intron	6	10	_	820
319	T10/T9	high	D1,D2 100%	chromothripsis	77	MDM2|CDK4	#7800F8	complex	3_1	191	3.chr12.1	3.chr12.12	552660.5-1849464.5	120778043-120812600	0.049987048	12	1132471	1132473	12	120778555	120778555	-	+	T2T_INV	119646084	64	0	0	0	0	0	59	ERC1	ERC1	ENST00000543086	1	_	5UTRintron	1	18	_	_	_	_	_	_	_	_	_	_	0
101	T10/T9	high	D1,D2 100%	chromothripsis	77	MDM2|CDK4	#7800F8	complex	3_1	191	3.chr12.1	3.chr12.4	552660.5-1849464.5	49051325-49068835	0.049987048	12	1146630	1146632	12	49064414	49064414	-	+	T2T_INV	47917784	66	0	0	0	0	0	59	ERC1	ERC1	ENST00000397203	1	0	intron	2	19	_	KANSL2	KANSL2	ENST00000420613	-1	1	intron	5	10	_	700
124	T10/T9	high	D1,D2 100%	chromothripsis	77	MDM2|CDK4	#7800F8	complex	3_1	191	3.chr12.1	3.chr12.7	552660.5-1849464.5	68918255-70696766	0.049987048	12	1151704	1151706	12	68933531	68933531	-	+	T2T_INV	67781827	57	0	0	0	0	0	46	ERC1	ERC1	ENST00000397203	1	0	intron	2	19	_	_	_	_	_	_	_	_	_	_	0
174	T10/T9	high	D1,D2 100%	chromothripsis	77	MDM2|CDK4	#7800F8	complex	3_1	191	3.chr12.1	3.chr12.7	552660.5-1849464.5	68918255-70696766	0.049987048	12	1156061	1156063	12	69652483	69652483	-	+	T2T_INV	68496422	75	0	0	0	0	0	42	ERC1	ERC1	ENST00000397203	1	0	intron	2	19	_	CPSF6	CPSF6	ENST00000435070	1	_	exon	6	10	_	500
115	T9	high	D1 6% / D2 58%	DM	93	MDM2|CDK4	#CA9EF8	simple_deletion	78	1	NA	NA	NA	NA	NA	12	1255161	1255161	12	58209722	58209722	+	+	DEL	56954561	0	0	0	0	0	0	8	ERC1	ERC1	ENST00000397203	1	0	intron	8	19	_	AVIL	AVIL	ENST00000257861	-1	0	intron	1	19	_	540
154	T10/T9	high	D1,D2 100%	chromothripsis	77	MDM2|CDK4	#7800F8	complex	3_1	191	3.chr12.1	3.chr12.7	552660.5-1849464.5	68918255-70696766	0.049987048	12	1261017	1261017	12	69379860	69379862	+	-	H2H_INV	68118843	65	0	0	0	0	0	46	ERC1	ERC1	ENST00000397203	1	0	intron	8	19	_	_	_	_	_	_	_	_	_	_	0
328	T10/T9	high	D1,D2 100%	chromothripsis	77	MDM2|CDK4	#7800F8	complex	3_1	191	3.chr12.1	3.chr12.13	552660.5-1849464.5	122379275-123117264	0.049987048	12	1261896	1261898	12	122394528	122394530	-	-	DUP	121132632	78	0	0	0	0	0	50	ERC1	ERC1	ENST00000397203	1	0	intron	8	19	_	WDR66	WDR66	ENST00000288912	1	2	intron	10	22	_	700
107	T10/T9	high	D1,D2 100%	chromothripsis	77	MDM2|CDK4	#7800F8	complex	3_1	191	3.chr12.1	3.chr12.5	552660.5-1849464.5	57937123-58266054	0.049987048	12	1302725	1302727	12	57987469	57987469	-	+	T2T_INV	56684744	34	0	0	0	0	0	45	ERC1	ERC1	ENST00000397203	1	2	intron	12	19	_	PIP4K2C	PIP4K2C	ENST00000354947	1	0	intron	1	10	_	540
187	T10/T9	high	D1,D2 100%	chromothripsis	77	MDM2|CDK4	#7800F8	complex	3_1	191	3.chr12.1	3.chr12.7	552660.5-1849464.5	68918255-70696766	0.049987048	12	1303052	1303054	12	69830904	69830906	-	-	DUP	68527852	35	0	0	0	0	0	24	ERC1	ERC1	ENST00000397203	1	2	intron	12	19	_	_	_	_	_	_	_	_	_	_	0
204	T10/T9	high	D1,D2 100%	chromothripsis	77	MDM2|CDK4	#7800F8	complex	3_1	191	3.chr12.1	3.chr12.7	552660.5-1849464.5	68918255-70696766	0.049987048	12	1327631	1327635	12	70053158	70053162	+	+	DEL	68725527	9	0	0	0	0	0	23	ERC1	ERC1	ENST00000397203	1	2	intron	12	19	_	BEST3	BEST3	ENST00000330891	-1	2	intron	9	10	_	540
129	T10/T9	high	D1,D2 100%	chromothripsis	77	MDM2|CDK4	#7800F8	complex	3_1	191	3.chr12.1	3.chr12.7	552660.5-1849464.5	68918255-70696766	0.049987048	12	1332298	1332300	12	68964949	68964949	-	+	T2T_INV	67632651	3	0	0	0	0	0	15	ERC1	ERC1	ENST00000397203	1	2	intron	12	19	_	_	_	_	_	_	_	_	_	_	0
369	T10/T9	high	D1,D2 100%	chromothripsis	77	MDM2|CDK4	#7800F8	complex	3_1	191	3.chr12.1	3.chr12.13	552660.5-1849464.5	122379275-123117264	0.049987048	12	1368417	1368417	12	123104874	123104874	+	+	DEL	121736457	68	0	0	0	0	0	40	ERC1	ERC1	ENST00000397203	1	0	intron	13	19	_	KNTC1	KNTC1	ENST00000333479	1	2	intron	59	64	_	700
225	T10/T9	high	D1,D2 100%	chromothripsis	77	MDM2|CDK4	#7800F8	complex	3_1	191	3.chr12.1	3.chr12.7	552660.5-1849464.5	68918255-70696766	0.049987048	12	1369433	1369435	12	70271755	70271755	-	+	T2T_INV	68902322	51	0	0	0	0	0	47	ERC1	ERC1	ENST00000397203	1	0	intron	13	19	_	_	_	_	_	_	_	_	_	_	0
132	T10/T9	high	D1,D2 100%	chromothripsis	77	MDM2|CDK4	#7800F8	complex	3_1	191	3.chr12.1	3.chr12.7	552660.5-1849464.5	68918255-70696766	0.049987048	12	1383234	1383234	12	69080433	69080433	+	+	DEL	67697199	71	0	0	0	0	0	46	ERC1	ERC1	ENST00000397203	1	0	intron	14	19	_	RP11-637A17.2	RP11-637A17.2	ENST00000502102	-1	_	UTRintron	1	3	_	200
337	T10/T9	high	D1,D2 100%	chromothripsis	77	MDM2|CDK4	#7800F8	complex	3_1	191	3.chr12.1	3.chr12.13	552660.5-1849464.5	122379275-123117264	0.049987048	12	1422455	1422458	12	122461932	122461935	+	+	DEL	121039477	74	0	0	0	0	0	59	ERC1	ERC1	ENST00000397203	1	2	intron	15	19	_	BCL7A	BCL7A	ENST00000538010	1	2	intron	1	6	_	900
136	T10/T9	high	D1,D2 100%	chromothripsis	77	MDM2|CDK4	#7800F8	complex	3_1	191	3.chr12.1	3.chr12.7	552660.5-1849464.5	68918255-70696766	0.049987048	12	1424833	1424835	12	69146826	69146826	-	+	T2T_INV	67721993	72	0	0	0	0	0	66	ERC1	ERC1	ENST00000397203	1	2	intron	15	19	_	SLC35E3	SLC35E3	ENST00000398004	1	0	intron	3	5	_	540
109	T10/T9	high	D1,D2 100%	chromothripsis	77	MDM2|CDK4	#7800F8	complex	3_1	191	3.chr12.1	3.chr12.5	552660.5-1849464.5	57937123-58266054	0.049987048	12	1425299	1425299	12	58025489	58025489	+	+	DEL	56600190	6	0	0	0	0	0	15	ERC1	ERC1	ENST00000397203	1	2	intron	15	19	_	B4GALNT1	B4GALNT1	ENST00000341156	-1	2	intron	2	11	_	540
146	T10/T9	high	D1,D2 100%	chromothripsis	77	MDM2|CDK4	#7800F8	complex	3_1	191	3.chr12.1	3.chr12.7	552660.5-1849464.5	68918255-70696766	0.049987048	12	1433181	1433183	12	69268889	69268891	-	-	DUP	67835708	3	0	0	0	0	0	11	ERC1	ERC1	ENST00000397203	1	2	intron	15	19	_	CPM	CPM	ENST00000551568	-1	0	intron	3	9	_	540
288	T9	high	D1 6% / D2 58%	DM	93	MDM2|CDK4	#CA9EF8	complex	32	3	NA	NA	NA	NA	NA	12	1433345	1433346	12	118609987	118609988	-	-	DUP	117176642	0	0	0	0	0	0	9	ERC1	ERC1	ENST00000397203	1	2	intron	15	19	_	TAOK3	TAOK3	ENST00000392533	-1	0	intron	17	21	_	540
113	T9	high	D1 6% / D2 58%	DM	93	MDM2|CDK4	#CA9EF8	complex	32	3	NA	NA	NA	NA	NA	12	1433753	1433753	12	58162491	58162491	+	+	DEL	56728738	0	0	0	0	0	0	12	ERC1	ERC1	ENST00000397203	1	2	intron	15	19	_	METTL1	METTL1	ENST00000324871	-1	_	3UTRexon	6	6	_	200
271	T10/T9	high	D1,D2 100%	chromothripsis	77	MDM2|CDK4	#7800F8	complex	3_1	191	3.chr12.1	3.chr12.9	552660.5-1849464.5	77615907-77617111	0.049987048	12	1456688	1456690	12	77617110	77617112	-	-	DUP	76160422	12	0	0	0	0	0	8	ERC1	ERC1	ENST00000397203	1	2	intron	15	19	_	RP1-81P11.1	RP1-81P11.1	ENST00000552060	-1	_	UTRintron	1	2	_	200
89	T10/T9	high	D1,D2 100%	chromothripsis	77	MDM2|CDK4	#7800F8	complex	3_1	191	3.chr12.1	3.chr12.1	552660.5-1849464.5	552660.5-1849464.5	0.049987048	12	1456893	1456893	12	1648904	1648904	+	+	DEL	192011	16	0	0	0	0	0	10	ERC1	ERC1	ENST00000397203	1	2	intron	15	19	_	_	_	_	_	_	_	_	_	_	0
140	T9	high	D1 6% / D2 58%	DM	93	MDM2|CDK4	#CA9EF8	inversion	79	1	NA	NA	NA	NA	NA	12	1498462	1498464	12	69236281	69236283	+	-	H2H_INV	67737819	1	0	0	0	0	0	42	ERC1	ERC1	ENST00000397203	1	0	intron	16	19	_	MDM2	MDM2	ENST00000462284	1	_	3UTRexon	11	11	_	200
142	T10/T9	high	D1,D2 100%	chromothripsis	77	MDM2|CDK4	#7800F8	complex	3_1	191	3.chr12.1	3.chr12.7	552660.5-1849464.5	68918255-70696766	0.049987048	12	1525276	1525276	12	69265179	69265179	+	+	DEL	67739903	3	0	0	0	0	0	15	ERC1	ERC1	ENST00000397203	1	0	intron	17	19	_	CPM	CPM	ENST00000551568	-1	2	intron	4	9	_	540
308	T10/T9	high	D1,D2 100%	chromothripsis	77	MDM2|CDK4	#7800F8	complex	3_1	191	3.chr12.1	3.chr12.11	552660.5-1849464.5	118558324-119133904	0.049987048	12	1601352	1601352	12	119005189	119005191	+	-	H2H_INV	117403837	2	0	0	0	0	0	12	ERC1	ERC1	ENST00000543086	1	_	3UTRexon	18	18	_	_	_	_	_	_	_	_	_	_	0
183	T10/T9	high	D1,D2 100%	chromothripsis	77	MDM2|CDK4	#7800F8	complex	3_1	191	3.chr12.1	3.chr12.7	552660.5-1849464.5	68918255-70696766	0.049987048	12	1612572	1612572	12	69749380	69749382	+	-	H2H_INV	68136808	6	0	0	0	0	0	19	LINC00942	LINC00942	ENST00000515614	-1	_	UTRexon	2	3	_	_	_	_	_	_	_	_	_	_	0
210	T10/T9	high	D1,D2 100%	chromothripsis	77	MDM2|CDK4	#7800F8	complex	3_1	191	3.chr12.1	3.chr12.7	552660.5-1849464.5	68918255-70696766	0.049987048	12	1636148	1636148	12	70088501	70088501	+	+	DEL	68452353	75	0	0	0	0	0	42	_	_	_	_	_	_	_	_	_	BEST3	BEST3	ENST00000330891	-1	2	intron	2	10	_	0
106	T10/T9	high	D1,D2 100%	chromothripsis	77	MDM2|CDK4	#7800F8	complex	3_1	191	3.chr12.1	3.chr12.5	552660.5-1849464.5	57937123-58266054	0.049987048	12	1638580	1638582	12	57980654	57980654	-	+	T2T_INV	56342074	89	0	0	0	0	0	67	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
268	T10/T9	high	D1,D2 100%	chromothripsis	77	MDM2|CDK4	#7800F8	complex	3_1	191	3.chr12.1	3.chr12.9	552660.5-1849464.5	77615907-77617111	0.049987048	12	1691548	1691550	12	77615907	77615907	-	+	T2T_INV	75924359	24	0	0	0	0	0	6	FBXL14	FBXL14	ENST00000339235	-1	0	intron	1	2	_	RP1-81P11.1	RP1-81P11.1	ENST00000552060	-1	_	UTRintron	1	2	_	200
93	T9	high	D1 6% / D2 58%	DM	93	MDM2|CDK4	#CA9EF8	inversion	29	1	NA	NA	NA	NA	NA	12	1701731	1701731	12	1717421	1717423	+	-	H2H_INV	15690	1	0	0	0	0	0	20	WNT5B	WNT5B	ENST00000537031	1	_	5UTRintron	1	5	_	WNT5B	WNT5B	ENST00000537031	1	_	5UTRintron	1	5	_	350
168	T10/T9	high	D1,D2 100%	chromothripsis	77	MDM2|CDK4	#7800F8	complex	3_1	191	3.chr12.1	3.chr12.7	552660.5-1849464.5	68918255-70696766	0.049987048	12	1705280	1705282	12	69617692	69617692	-	+	T2T_INV	67912412	5	0	0	0	0	0	22	WNT5B	WNT5B	ENST00000537031	1	_	5UTRintron	1	5	_	RP11-324P9.1	RP11-324P9.1	ENST00000548266	1	_	UTRexon	4	4	_	100
184	T10/T9	high	D1,D2 100%	chromothripsis	77	MDM2|CDK4	#7800F8	complex	3_1	191	3.chr12.1	3.chr12.7	552660.5-1849464.5	68918255-70696766	0.049987048	12	1706689	1706689	12	69759505	69759505	+	+	DEL	68052816	83	0	0	0	0	0	44	WNT5B	WNT5B	ENST00000537031	1	_	5UTRintron	1	5	_	YEATS4	YEATS4	ENST00000247843	1	1	intron	3	7	_	820
364	T10/T9	high	D1,D2 100%	chromothripsis	77	MDM2|CDK4	#7800F8	complex	3_1	191	3.chr12.1	3.chr12.13	552660.5-1849464.5	122379275-123117264	0.049987048	12	1707611	1707613	12	122985951	122985953	-	-	DUP	121278340	74	0	0	0	0	0	57	WNT5B	WNT5B	ENST00000537031	1	_	5UTRintron	1	5	_	_	_	_	_	_	_	_	_	_	0
255	T10/T9	high	D1,D2 100%	chromothripsis	77	MDM2|CDK4	#7800F8	complex	3_1	191	3.chr12.1	3.chr12.7	552660.5-1849464.5	68918255-70696766	0.049987048	12	1721890	1721893	12	70656382	70656385	+	+	DEL	68934492	75	0	0	0	0	0	52	WNT5B	WNT5B	ENST00000537031	1	_	5UTRintron	1	5	_	CNOT2	CNOT2	ENST00000229195	1	_	5UTRintron	1	16	_	860
166	T10/T9	high	D1,D2 100%	chromothripsis	77	MDM2|CDK4	#7800F8	complex	3_1	191	3.chr12.1	3.chr12.7	552660.5-1849464.5	68918255-70696766	0.049987048	12	1722165	1722167	12	69560728	69560730	-	-	DUP	67838563	79	0	0	0	0	0	58	WNT5B	WNT5B	ENST00000537031	1	_	5UTRintron	1	5	_	_	_	_	_	_	_	_	_	_	0
193	T10/T9	high	D1,D2 100%	chromothripsis	77	MDM2|CDK4	#7800F8	complex	3_1	191	3.chr12.1	3.chr12.7	552660.5-1849464.5	68918255-70696766	0.049987048	12	1737596	1737598	12	69882517	69882519	-	-	DUP	68144921	3	0	0	0	0	0	22	WNT5B	WNT5B	ENST00000537031	1	_	5UTRintron	1	5	_	FRS2	FRS2	ENST00000550389	1	_	5UTRintron	1	7	_	860
177	T10/T9	high	D1,D2 100%	chromothripsis	77	MDM2|CDK4	#7800F8	complex	3_1	191	3.chr12.1	3.chr12.7	552660.5-1849464.5	68918255-70696766	0.049987048	12	1746617	1746617	12	69669849	69669851	+	-	H2H_INV	67923232	7	0	0	0	0	0	26	WNT5B	WNT5B	ENST00000397196	1	1	intron	3	5	_	_	_	_	_	_	_	_	_	_	0
324	T10/T9	high	D1,D2 100%	chromothripsis	77	MDM2|CDK4	#7800F8	complex	3_1	191	3.chr12.1	3.chr12.12	552660.5-1849464.5	120778043-120812600	0.049987048	12	1765294	1765294	12	120812600	120812600	+	+	DEL	119047306	88	0	0	0	0	0	80	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
98	T10/T9	high	D1,D2 100%	chromothripsis	77	MDM2|CDK4	#7800F8	complex	3_1	191	3.chr12.1	3.chr12.4	552660.5-1849464.5	49051325-49068835	0.049987048	12	1767066	1767066	12	49051324	49051326	+	-	H2H_INV	47284258	70	0	0	0	0	0	80	_	_	_	_	_	_	_	_	_	KANSL2	KANSL2	ENST00000420613	-1	0	intron	8	10	_	0
147	T9	high	D1 6% / D2 58%	DM	93	MDM2|CDK4	#CA9EF8	complex	30	2	NA	NA	NA	NA	NA	12	1796045	1796047	12	69268920	69268922	-	-	DUP	67472875	1	0	0	0	0	0	6	_	_	_	_	_	_	_	_	_	CPM	CPM	ENST00000551568	-1	0	intron	3	9	_	0
246	T10/T9	high	D1,D2 100%	chromothripsis	77	MDM2|CDK4	#7800F8	complex	3_1	191	3.chr12.1	3.chr12.7	552660.5-1849464.5	68918255-70696766	0.049987048	12	1796211	1796211	12	70615385	70615387	+	-	H2H_INV	68819174	2	0	0	0	0	0	12	_	_	_	_	_	_	_	_	_	RP11-320P7.1	RP11-320P7.1	ENST00000552998	-1	_	UTRintron	1	2	_	0
297	T10/T9	high	D1,D2 100%	chromothripsis	77	MDM2|CDK4	#7800F8	complex	3_1	191	3.chr12.1	3.chr12.11	552660.5-1849464.5	118558324-119133904	0.049987048	12	1796691	1796693	12	118792454	118792456	-	-	DUP	116995763	6	0	0	0	0	0	16	_	_	_	_	_	_	_	_	_	TAOK3	TAOK3	ENST00000392533	-1	_	5UTRintron	1	21	_	0
148	T9	high	D1 6% / D2 58%	DM	93	MDM2|CDK4	#CA9EF8	complex	30	2	NA	NA	NA	NA	NA	12	1811779	1811781	12	69268944	69268946	-	-	DUP	67457165	1	0	0	0	0	0	9	ADIPOR2	ADIPOR2	ENST00000357103	1	_	5UTRintron	1	8	_	CPM	CPM	ENST00000551568	-1	0	intron	3	9	_	580
245	T10/T9	high	D1,D2 100%	chromothripsis	77	MDM2|CDK4	#7800F8	complex	3_1	191	3.chr12.1	3.chr12.7	552660.5-1849464.5	68918255-70696766	0.049987048	12	1811780	1811782	12	70614293	70614293	-	+	T2T_INV	68802513	5	0	0	0	0	0	11	ADIPOR2	ADIPOR2	ENST00000357103	1	_	5UTRintron	1	8	_	RP11-320P7.1	RP11-320P7.1	ENST00000552998	-1	_	UTRintron	1	2	_	100
162	T10/T9	high	D1,D2 100%	chromothripsis	77	MDM2|CDK4	#7800F8	complex	3_1	191	3.chr12.1	3.chr12.7	552660.5-1849464.5	68918255-70696766	0.049987048	12	1812073	1812073	12	69499897	69499899	+	-	H2H_INV	67687824	7	0	0	0	0	0	7	ADIPOR2	ADIPOR2	ENST00000357103	1	_	5UTRintron	1	8	_	_	_	_	_	_	_	_	_	_	0
205	T10/T9	high	D1,D2 100%	chromothripsis	77	MDM2|CDK4	#7800F8	complex	3_1	191	3.chr12.1	3.chr12.7	552660.5-1849464.5	68918255-70696766	0.049987048	12	1812839	1812839	12	70053979	70053979	+	+	DEL	68241140	63	0	0	0	0	0	39	ADIPOR2	ADIPOR2	ENST00000357103	1	_	5UTRintron	1	8	_	BEST3	BEST3	ENST00000330891	-1	2	intron	9	10	_	580
99	T10/T9	high	D1,D2 100%	chromothripsis	77	MDM2|CDK4	#7800F8	complex	3_1	191	3.chr12.1	3.chr12.4	552660.5-1849464.5	49051325-49068835	0.049987048	12	1812884	1812886	12	49051987	49051987	-	+	T2T_INV	47239103	81	0	0	0	0	0	45	ADIPOR2	ADIPOR2	ENST00000357103	1	_	5UTRintron	1	8	_	KANSL2	KANSL2	ENST00000420613	-1	0	intron	8	10	_	820
141	T10/T9	high	D1,D2 100%	chromothripsis	77	MDM2|CDK4	#7800F8	complex	3_1	191	3.chr12.1	3.chr12.7	552660.5-1849464.5	68918255-70696766	0.049987048	12	1840682	1840684	12	69264195	69264195	-	+	T2T_INV	67423513	4	0	0	0	0	0	12	ADIPOR2	ADIPOR2	ENST00000357103	1	_	5UTRintron	1	8	_	CPM	CPM	ENST00000551568	-1	2	intron	4	9	_	820
95	T10/T9	high	D1,D2 100%	chromothripsis	77	MDM2|CDK4	#7800F8	complex	3_2	3	3.chr12.2	3.chr12.3	15163523-15164439	15382560-15382560	0.049987048	12	15163518	15163528	12	15382555	15382565	-	-	DUP	219037	30	0	0	0	0	0	2	_	_	_	_	_	_	_	_	_	RERG	RERG	ENST00000393736	-1	_	5UTRintron	2	4	_	0
558	T10/T9	high	D1,D2 100%	chromothripsis	77	MDM2|CDK4	#7800F8	complex	3_2	3	3.chr12.2	3.chr15.14	15163523-15164439	89684650.5-89703230	0.049987048	12	15164439	15164439	15	89703229	89703231	+	-	TRA	-1	31	0	0	0	0	0	4	_	_	_	_	_	_	_	_	_	ABHD2	ABHD2	ENST00000352732	1	1	intron	5	11	_	0
96	T14	high	R3 100%	DM	44	IGF2BP3|MDM2|CDK4	#FF0080	complex	38	2	NA	NA	NA	NA	NA	12	38262512	38262514	12	38563317	38563319	-	-	DUP	300805	0	0	0	24	0	0	0	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
97	T14	high	R3 100%	DM	44	IGF2BP3|MDM2|CDK4	#FF0080	complex	38	2	NA	NA	NA	NA	NA	12	38562998	38563000	12	38564171	38564173	-	-	DUP	1173	0	0	0	24	0	0	0	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
626	T10/T11/T12/T14/T15/T16/T9	high	trunk	DM	1	MDM2|CDK4	#646464	tandem_duplication	92	1	NA	NA	NA	NA	NA	12	49048293	49048294	12	123129797	123129798	-	-	DUP	74081504	1422	655	708	635	1158	1022	714	KANSL2	KANSL2	ENST00000420613	-1	0	intron	9	10	_	HCAR1	HCAR1	ENST00000356987	-1	2	3UTRintron	3	5	_	200
159	T12	high	R2 52%	DM	25	MDM2|CDK4	#0057FF	inversion	15	1	15.chr12.1	15.chr12.2	49049771-49049771	69445590-69445590	NA	12	49049771	49049771	12	69445589	69445591	+	-	H2H_INV	20395818	0	0	6	0	0	0	0	KANSL2	KANSL2	ENST00000420613	-1	0	intron	8	10	_	_	_	_	_	_	_	_	_	_	0
172	T10/T9	high	D1,D2 100%	chromothripsis	77	MDM2|CDK4	#7800F8	complex	3_1	191	3.chr12.4	3.chr12.7	49051325-49068835	68918255-70696766	0.049987048	12	49063237	49063237	12	69643018	69643018	+	+	DEL	20579781	74	0	0	0	0	0	51	KANSL2	KANSL2	ENST00000420613	-1	1	intron	5	10	_	CPSF6	CPSF6	ENST00000435070	1	0	intron	1	10	_	540
214	T10/T9	high	D1,D2 100%	chromothripsis	77	MDM2|CDK4	#7800F8	complex	3_1	191	3.chr12.4	3.chr12.7	49051325-49068835	68918255-70696766	0.049987048	12	49063704	49063706	12	70155178	70155180	-	-	DUP	21091474	75	0	0	0	0	0	65	KANSL2	KANSL2	ENST00000420613	-1	1	intron	5	10	_	RAB3IP	RAB3IP	ENST00000550536	1	0	intron	3	11	_	540
627	T10/T11/T12/T14/T15/T16/T9	high	trunk	DM	1	MDM2|CDK4	#646464	inversion	93	1	NA	NA	NA	NA	NA	12	49072564	49072565	12	119153203	119153204	+	-	H2H_INV	70080639	762	382	598	601	970	902	415	KANSL2	KANSL2	ENST00000420613	-1	2	intron	4	10	_	_	_	_	_	_	_	_	_	_	0
103	T12	high	R2 52%	DM	25	MDM2|CDK4	#0057FF	tandem_duplication	16	1	16.chr12.1	16.chr12.2	51441799-51441799	51442406-51442406	NA	12	51441798	51441800	12	51442405	51442407	-	-	DUP	607	0	0	8	0	0	0	0	_	_	_	_	_	_	_	_	_	LETMD1	LETMD1	ENST00000262055	1	2	intron	1	9	_	0
121	T11	high	R1 77%	DM	117	MDM2|CDK4	#974706	reciprocal_inversion	20_2	2	20.chr12.1	20.chr12.1	57437175.5-60029829.5	57437175.5-60029829.5	0.044408892	12	57437175	57437176	12	60005414	60005415	-	+	T2T_INV	2568239	0	23	0	0	0	0	0	MYO1A	MYO1A	ENST00000442789	-1	1	intron	11	29	_	SLC16A7	SLC16A7	ENST00000552432	1	_	5UTRintron	1	6	_	200
325	T10/T11/T12/T14/T15/T16/T9	high	trunk	DM	1	MDM2|CDK4	#646464	complex	96	1	NA	NA	NA	NA	NA	12	57916305	57916307	12	122356984	122356984	-	+	T2T_INV	64440679	524	867	1046	510	1002	978	352	MBD6	MBD6	ENST00000548887	1	_	5UTRintron	1	6	_	WDR66	WDR66	ENST00000288912	1	_	5UTRintron	1	22	_	360
