id	presence.summary	confidence	subs_clone	event_type	event_id	csv_locus	color	ClusterSV_event_type	ClusterSV_cluster_id	ClusterSV_num_SV_in_cluster	ClusterSV_footprint_id_low_end	ClusterSV_footprint_id_high_end	ClusterSV_start_end_low_end_footprint	ClusterSV_start_end_high_end_footprint	ClusterSV_p_value	chr1	start1	end1	chr2	start2	end2	strand1	strand2	rearr_type	bkpt_distance	I.H.118706.T20.01.WG01.count	I.H.118706.T1.1.D1.1.count	I.H.118706.T10.1.D1.1.count	I.H.118706.T11.1.D1.1.count	I.H.118706.T12.1.D1.1.count	I.H.118706.T13.1.D1.1.count	I.H.118706.T14.1.D1.1.count	I.H.118706.T15.1.D1.1.count	I.H.118706.T16.1.D1.1.count	I.H.118706.T17.1.D1.1.count	I.H.118706.T2.1.D1.1.count	I.H.118706.T3.1.D1.1.count	I.H.118706.T4.1.D1.1.count	I.H.118706.T5.1.D1.1.count	I.H.118706.T9.1.D1.1.count	I.H.118706.T19.1.D1.1.count	I.H.118706.T19.2.D1.1.count	I.H.118706.T19.3.D1.1.count	gene1	gene1_id	gene1_transcript_id	gene1_strand	gene1_end_phase	gene1_region	gene1_region_number	gene1_total_region_count	gene1_first_last	gene2	gene2_id	gene2_transcript_id	gene2_strand	gene2_phase	gene2_region	gene2_region_number	gene2_total_region_count	gene2_first_last	fusion_flag
451	T4	high_conf	T4_84	simple_deletion	81	none	#CCFFCC	simple_deletion	10	1	NA	NA	NA	NA	NA	3	73074264	73074269	3	73078518	73078523	+	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	PPP4R2	PPP4R2	ENST00000356692	1	2	intron	2	9	_	PPP4R2	PPP4R2	ENST00000356692	1	2	intron	2	9	_	460
456	T10/T11/T12/T13/T14/T15/T16/T17/T3/T4/T5/T9/T19_1/T19_2/T19_3	high_conf	mets_100	chromoplexy	9	none	#FF9D00	complex	1	6	1.chr3.13	1.chr3.14	115512243-115513856	173804131-173804263	0.047209653	3	115512243	115512243	3	173804130	173804132	+	-	0	0	0	0	20	12	23	13	32	4	17	19	0	23	16	18	15	16	16	9	_	_	_	_	_	_	_	_	_	NLGN1	NLGN1	ENST00000457714	1	1	intron	4	7	_	0
457	T10/T11/T12/T13/T14/T15/T16/T17/T3/T4/T5/T9/T19_1/T19_2/T19_3	high_conf	mets_100	chromoplexy	9	none	#FF9D00	complex	1	6	1.chr3.13	1.chr3.17	115512243-115513856	178057311-178058535	0.047209653	3	115513854	115513858	3	178057309	178057313	-	+	0	0	0	0	34	10	27	26	30	3	29	27	1	24	19	25	11	15	12	18	_	_	_	_	_	_	_	_	_	KCNMB2	KCNMB2	ENST00000437510	1	_	5UTRintron	1	4	_	0
467	T9	high_conf	T12_3__T9_78	reciprocal_translocation	94	none	#9E48FA	complex	12	9	NA	NA	NA	NA	NA	3	126634646	126634646	4	72918707	72918709	+	-	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	9	0	0	0	CHCHD6	CHCHD6	ENST00000290913	1	2	intron	6	8	_	NPFFR2	NPFFR2	ENST00000308744	1	2	intron	1	4	_	540
473	T9	high_conf	T12_3__T9_78	reciprocal_translocation	94	none	#9E48FA	complex	12	9	NA	NA	NA	NA	NA	3	126634691	126634693	4	73026558	73026560	-	+	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	14	0	0	0	CHCHD6	CHCHD6	ENST00000290913	1	2	intron	6	8	_	_	_	_	_	_	_	_	_	_	0
452	T5	high_conf	T5_69	reciprocal_inversion	88	none	#027FFF	reciprocal_inversion	3	2	3.chr3.2	3.chr3.2	142383981-142386449	142383981-142386449	0.039477994	3	142383981	142383981	3	142384696	142384698	+	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	PLS1	PLS1	ENST00000337777	1	1	intron	2	16	_	PLS1	PLS1	ENST00000337777	1	1	intron	2	16	_	450
453	T5	high_conf	T5_69	reciprocal_inversion	88	none	#027FFF	reciprocal_inversion	3	2	3.chr3.2	3.chr3.2	142383981-142386449	142383981-142386449	0.039477994	3	142384564	142384566	3	142386449	142386449	-	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	PLS1	PLS1	ENST00000337777	1	1	intron	2	16	_	PLS1	PLS1	ENST00000337777	1	1	intron	2	16	_	450
436	T10/T11/T12/T13/T14/T15/T16/T17/T3/T4/T5/T9/T19_1/T19_2/T19_3	high_conf	mets_100	chromoplexy	9	none	#FF9D00	complex	1	6	1.chr3.14	1.chr5.25	173804131-173804263	176791892.5-176799652	0.047209653	3	173804262	173804264	5	176799651	176799653	-	-	0	0	0	0	74	34	55	56	70	14	87	48	0	59	60	50	34	45	50	33	NLGN1	NLGN1	ENST00000457714	1	1	intron	4	7	_	_	_	_	_	_	_	_	_	_	0
431	T10/T11/T12/T13/T14/T15/T16/T17/T3/T4/T5/T9/T19_1/T19_2/T19_3	high_conf	mets_100	chromoplexy	9	none	#FF9D00	complex	1	6	1.chr3.15	1.chr5.22	174098441-174098441	163128902-163133679.5	0.047209653	3	174098439	174098443	5	163128900	163128904	+	-	0	0	0	1	67	55	66	50	47	14	76	74	0	63	65	66	42	45	45	35	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
26	T10/T11/T12/T13/T14/T15/T16/T17/T3/T4/T5/T9/T19_1/T19_2/T19_3	high_conf	mets_100	chromoplexy	9	none	#FF9D00	unbalanced_translocation	31	1	NA	NA	NA	NA	NA	3	176252564	176252569	17	74514245	74514250	-	-	0	0	0	0	25	33	35	23	33	6	46	42	0	28	24	31	20	28	21	20	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
434	T10/T11/T12/T13/T14/T15/T16/T17/T3/T4/T5/T9/T19_1/T19_2/T19_3	high_conf	mets_100	chromoplexy	9	none	#FF9D00	complex	1	6	1.chr3.17	1.chr5.22	178057311-178058535	163128902-163133679.5	0.047209653	3	178058408	178058409	5	163133679	163133680	-	-	0	0	0	0	7	4	5	3	8	4	6	5	1	5	6	5	2	4	5	6	RP11-33A14.1	RP11-33A14.1	ENST00000414475	-1	_	UTRintron	1	3	_	_	_	_	_	_	_	_	_	_	0
466	T4	high_conf	T4_84	simple_deletion	82	4p_loss	#CCFFCC	simple_deletion	43	1	NA	NA	NA	NA	NA	4	9477609	9477612	4	45993702	45993705	+	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
483	T19_3	high_conf	T193_83	foldback_inversion	70	4p_loss	#99DEB5	inversion	42	1	NA	NA	NA	NA	NA	4	19717961	19717962	4	154059119	154059120	-	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	RP11-608O21.1	RP11-608O21.1	ENST00000511431	1	_	UTRintron	2	4	_	_	_	_	_	_	_	_	_	_	0
465	T19_3	high_conf	T193_83	simple_deletion	71	none	#99DEB5	simple_deletion	10	1	NA	NA	NA	NA	NA	4	25954703	25954710	4	25960291	25960298	+	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
20	T10	high_conf	T10_100	unbalanced_translocation	14	4p_loss|17p_loss	#C591FC	unbalanced_translocation	27	1	NA	NA	NA	NA	NA	4	41682145	41682147	17	21270845	21270847	-	+	0	0	0	0	31	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	LIMCH1	LIMCH1	ENST00000313860	1	0	intron	19	27	_	_	_	_	_	_	_	_	_	_	0
478	T9	high_conf	T12_3__T9_78	complex_unclassified	21	none	#9E48FA	complex	12	9	NA	NA	NA	NA	NA	4	72844623	72844626	4	73380477	73380480	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	_	_	_	_	_	_	_	_	_	ADAMTS3	ADAMTS3	ENST00000286657	-1	0	intron	3	22	_	0
471	T12_3__T9_78	high_conf	T12_3__T9_78	complex_unclassified	21	none	#9E48FA	simple_deletion	40	1	NA	NA	NA	NA	NA	4	72850936	72850936	4	72942359	72942359	+	+	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	10	0	0	0	_	_	_	_	_	_	_	_	_	NPFFR2	NPFFR2	ENST00000358749	1	_	5UTRintron	1	4	_	0
472	T9	high_conf	T12_3__T9_78	complex_unclassified	21	none	#9E48FA	complex	12	9	NA	NA	NA	NA	NA	4	72864090	72864093	4	73011396	73011399	-	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	_	_	_	_	_	_	_	_	_	NPFFR2	NPFFR2	ENST00000308744	1	2	intron	3	4	_	0
469	T9	high_conf	T12_3__T9_78	complex_unclassified	21	none	#9E48FA	complex	12	9	NA	NA	NA	NA	NA	4	72887850	72887851	4	72923598	72923599	+	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	_	_	_	_	_	_	_	_	_	NPFFR2	NPFFR2	ENST00000395999	1	_	5UTRintron	1	5	_	0
468	T9	high_conf	T12_3__T9_78	complex_unclassified	21	none	#9E48FA	complex	12	9	NA	NA	NA	NA	NA	4	72892973	72892974	4	72922352	72922353	-	+	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	12	0	0	0	_	_	_	_	_	_	_	_	_	NPFFR2	NPFFR2	ENST00000395999	1	_	5UTRintron	1	5	_	0
470	T9	high_conf	T12_3__T9_78	complex_unclassified	21	none	#9E48FA	complex	12	9	NA	NA	NA	NA	NA	4	72932150	72932151	4	72935100	72935101	+	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	NPFFR2	NPFFR2	ENST00000358749	1	_	5UTRintron	1	4	_	NPFFR2	NPFFR2	ENST00000358749	1	_	5UTRintron	1	4	_	840
476	T9	high_conf	T12_3__T9_78	complex_unclassified	21	none	#9E48FA	complex	12	9	NA	NA	NA	NA	NA	4	73026909	73026909	4	73271295	73271295	+	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	_	_	_	_	_	_	_	_	_	ADAMTS3	ADAMTS3	ENST00000286657	-1	1	intron	4	22	_	0
477	T9	high_conf	T12_3__T9_78	complex_unclassified	21	none	#9E48FA	complex	12	9	NA	NA	NA	NA	NA	4	73128089	73128090	4	73367913	73367914	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	_	_	_	_	_	_	_	_	_	ADAMTS3	ADAMTS3	ENST00000286657	-1	0	intron	3	22	_	0
481	T11_6__T12_84__T9_8	high_conf	T11_4__T12_89__T9_5	reciprocal_inversion	22	FBXW7	#EBDAFE	reciprocal_inversion	3	2	3.chr4.1	3.chr4.2	133303252-133303260	153435886-153435892	4.78E-09	4	133303252	133303252	4	153435885	153435887	+	-	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	_	_	_	_	_	_	_	_	_	FBXW7	FBXW7	ENST00000281708	-1	_	5UTRintron	1	12	_	0
482	T11_6__T12_84__T9_8	high_conf	T11_4__T12_89__T9_5	reciprocal_inversion	22	FBXW7	#EBDAFE	reciprocal_inversion	3	2	3.chr4.1	3.chr4.2	133303252-133303260	153435886-153435892	4.78E-09	4	133303259	133303261	4	153435892	153435892	-	+	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	_	_	_	_	_	_	_	_	_	FBXW7	FBXW7	ENST00000281708	-1	_	5UTRintron	1	12	_	0
484	T13	high_conf	T13_100	simple_deletion	32	none	#FF66B2	simple_deletion	2	1	2.chr4.1	2.chr4.2	161258052.5-161258052.5	161260013.5-161260013.5	NA	4	161258052	161258053	4	161260013	161260014	+	+	0	0	0	0	0	0	0	10	1	0	0	0	0	0	0	0	0	0	0	0	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
485	T5	high_conf	T5_69	simple_deletion	89	none	#027FFF	simple_deletion	4	1	4.chr4.1	4.chr4.2	172217218-172217218	172219031-172219031	NA	4	172217217	172217219	4	172219030	172219032	+	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	1	0	0	RP11-717H13.1	RP11-717H13.1	ENST00000512241	-1	_	UTRintron	1	2	_	RP11-717H13.1	RP11-717H13.1	ENST00000512241	-1	_	UTRintron	1	2	_	100
417	T10/T11/T12/T13/T14/T15/T16/T17/T3/T4/T5/T9/T19_1/T19_2/T19_3	high_conf	mets_100	simple_deletion	10	none	#FF9D00	simple_deletion	10	1	NA	NA	NA	NA	NA	5	4103646	4103648	5	4107978	4107980	+	+	0	0	0	0	54	25	28	26	27	7	33	32	1	23	29	32	21	30	15	22	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
420	T17	high_conf	T17_45	reciprocal_inversion	53	none	#339C89	reciprocal_inversion	10	2	NA	NA	NA	NA	NA	5	43484434	43484434	5	56081794	56081796	+	-	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
421	T17	high_conf	T17_45	reciprocal_inversion	53	none	#339C89	reciprocal_inversion	10	2	NA	NA	NA	NA	NA	5	43484435	43484437	5	56081813	56081813	-	+	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
418	T19_1	high_conf	T191_100	simple_deletion	60	none	#007B73	simple_deletion	10	1	NA	NA	NA	NA	NA	5	49560362	49560365	5	49573007	49573010	+	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	31	0	0	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
28	T10/T11/T12/T13/T14/T15/T16/T17/T3/T4/T5/T9/T19_1/T19_2/T19_3	high_conf	mets_100	chromoplexy	9	none	#FF9D00	complex	11	4	NA	NA	NA	NA	NA	5	71056401	71056403	17	76478946	76478948	-	+	0	0	0	0	13	13	14	16	12	3	9	14	0	10	11	15	7	8	10	9	_	_	_	_	_	_	_	_	_	DNAH17	DNAH17	ENST00000389840	-1	2	intron	48	81	_	0
424	T17	high_conf	T17_45	simple_deletion	54	none	#339C89	simple_deletion	37	1	NA	NA	NA	NA	NA	5	77069406	77069407	5	77147880	77147881	+	+	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	TBCA	TBCA	ENST00000380377	-1	2	intron	1	4	_	_	_	_	_	_	_	_	_	_	0
425	T16	high_conf	T16_100	simple_deletion	46	none	#033FFF	simple_deletion	15	1	NA	NA	NA	NA	NA	5	93935480	93935483	5	93964261	93964264	+	+	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	KIAA0825	KIAA0825	ENST00000329378	-1	_	5UTRintron	1	5	_	ANKRD32	ANKRD32	ENST00000265140	1	0	5UTRintron	1	21	_	360
426	T10	high_conf	T10_100	simple_deletion	15	none	#C591FC	simple_deletion	3	1	3.chr5.1	3.chr5.2	104454877.5-104454877.5	104455840.5-104455840.5	NA	5	104454876	104454879	5	104455839	104455842	+	+	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
429	T19_1	high_conf	T191_100	simple_deletion	61	none	#007B73	simple_deletion	2	1	2.chr5.1	2.chr5.2	117558091.5-117558091.5	118156625.5-118156625.5	NA	5	117558091	117558092	5	118156625	118156626	+	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	CTD-3179P9.1	CTD-3179P9.1	ENST00000509367	1	_	UTRintron	1	2	_	_	_	_	_	_	_	_	_	_	0
430	T3	high_conf	T3_100	simple_deletion	75	none	#FF0080	simple_deletion	2	1	2.chr5.1	2.chr5.2	122437201-122437201	122437949-122437949	NA	5	122437201	122437201	5	122437949	122437949	+	+	0	0	0	0	0	0	1	0	0	0	0	0	0	13	0	0	0	0	0	0	PRDM6	PRDM6	ENST00000407847	1	0	intron	3	8	_	PRDM6	PRDM6	ENST00000407847	1	0	intron	3	8	_	460
435	T10/T11/T12/T13/T14/T15/T16/T17/T3/T4/T5/T9/T19_1/T19_2/T19_3	high_conf	mets_100	chromoplexy	9	none	#FF9D00	complex	1	6	1.chr5.21	1.chr5.25	123019230.5-123019230.5	176791892.5-176799652	0.047209653	5	123019229	123019232	5	176791891	176791894	+	+	0	0	0	1	63	43	65	50	40	9	79	60	1	69	59	62	44	53	36	34	_	_	_	_	_	_	_	_	_	RGS14	RGS14	ENST00000408923	1	0	intron	1	15	_	0
512	T9	high_conf	T12_3__T9_78	complex_unclassified	95	none	#9E48FA	complex	2	2	2.chr5.2	2.chr10.1	138251117-138251118	110702700-110702700	2.41E-09	5	138251117	138251117	10	110702700	110702700	+	+	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	14	0	0	0	CTNNA1	CTNNA1	ENST00000302763	1	0	intron	10	18	_	_	_	_	_	_	_	_	_	_	0
511	T9	high_conf	T12_3__T9_78	complex_unclassified	95	none	#9E48FA	complex	2	2	2.chr5.2	2.chr10.1	138251117-138251118	110702700-110702700	2.41E-09	5	138251117	138251119	10	110702699	110702701	-	-	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	15	0	0	0	CTNNA1	CTNNA1	ENST00000302763	1	0	intron	10	18	_	_	_	_	_	_	_	_	_	_	0
22	T4	high_conf	T4_84	unbalanced_translocation	83	none	#CCFFCC	unbalanced_translocation	44	1	NA	NA	NA	NA	NA	5	138773242	138773243	17	42704376	42704377	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	1	0	DNAJC18	DNAJC18	ENST00000302060	-1	0	exon	2	8	_	_	_	_	_	_	_	_	_	_	0
43	T19_3	high_conf	T193_83	complex_unclassified	72	none	#99DEB5	complex	3	2	3.chr5.1	3.chr9.2	149685343-149685345	130409107-130409129	2.41E-09	5	149685343	149685343	9	130409129	130409129	+	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	ARSI	ARSI	ENST00000515301	-1	_	5UTRintron	1	2	_	STXBP1	STXBP1	ENST00000373299	1	1	intron	1	19	_	580
42	T19_3	high_conf	T193_83	complex_unclassified	72	none	#99DEB5	complex	3	2	3.chr5.1	3.chr9.2	149685343-149685345	130409107-130409129	2.41E-09	5	149685344	149685346	9	130409106	130409108	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	ARSI	ARSI	ENST00000515301	-1	_	5UTRintron	1	2	_	STXBP1	STXBP1	ENST00000373299	1	1	intron	1	19	_	580
439	T17	high_conf	T17_45	reciprocal_inversion	55	none	#339C89	complex	11	2	NA	NA	NA	NA	NA	5	159315724	159315724	12	45225410	45225410	+	+	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	_	_	_	_	_	_	_	_	_	NELL2	NELL2	ENST00000437801	-1	1	intron	3	21	_	0
438	T17	high_conf	T17_45	reciprocal_inversion	55	none	#339C89	complex	11	2	NA	NA	NA	NA	NA	5	159315742	159315744	12	45225408	45225410	-	-	0	0	0	1	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	_	_	_	_	_	_	_	_	_	NELL2	NELL2	ENST00000437801	-1	1	intron	3	21	_	0
29	T10/T11/T12/T13/T14/T15/T16/T17/T3/T4/T5/T9/T19_1/T19_2/T19_3	high_conf	mets_100	chromoplexy	9	none	#FF9D00	complex	11	4	NA	NA	NA	NA	NA	5	163612779	163612781	17	76479099	76479101	-	-	0	0	0	0	11	2	13	7	8	2	9	8	0	7	3	11	5	9	5	4	CTC-207P7.1	CTC-207P7.1	ENST00000521805	-1	_	UTRintron	4	5	_	DNAH17	DNAH17	ENST00000389840	-1	2	intron	48	81	_	180
30	T10/T11/T12/T13/T14/T15/T16/T17/T3/T4/T5/T9/T19_1/T19_2/T19_3	high_conf	mets_100	chromoplexy	9	none	#FF9D00	complex	11	4	NA	NA	NA	NA	NA	5	163612780	163612783	17	76484643	76484646	-	+	0	0	0	2	80	37	58	49	53	14	63	48	0	71	42	59	21	38	38	24	CTC-207P7.1	CTC-207P7.1	ENST00000521805	-1	_	UTRintron	4	5	_	DNAH17	DNAH17	ENST00000389840	-1	2	intron	44	81	_	180
27	T10/T11/T12/T13/T14/T15/T16/T17/T3/T4/T5/T9/T19_1/T19_2/T19_3	high_conf	mets_100	chromoplexy	9	none	#FF9D00	unbalanced_translocation	33	1	NA	NA	NA	NA	NA	5	169886214	169886218	17	76448769	76448773	+	+	0	0	0	0	73	38	44	51	63	16	71	56	2	45	50	58	32	49	41	40	KCNIP1	KCNIP1	ENST00000377360	1	1	intron	1	8	_	DNAH17	DNAH17	ENST00000389840	-1	2	intron	65	81	_	540
393	T13	high_conf	T13_100	complex_unclassified	33	none	#FF66B2	complex	13	3	NA	NA	NA	NA	NA	6	33946773	33946774	6	33948719	33948720	+	+	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
39	T13	high_conf	T13_100	complex_unclassified	33	none	#FF66B2	complex	13	3	NA	NA	NA	NA	NA	6	33946774	33946776	9	120127933	120127935	-	-	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	_	_	_	_	_	_	_	_	_	ASTN2	ASTN2	ENST00000361477	-1	_	5UTRintron	1	23	_	0
40	T13	high_conf	T13_100	complex_unclassified	33	none	#FF66B2	complex	13	3	NA	NA	NA	NA	NA	6	33948715	33948716	9	120128086	120128087	+	+	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	_	_	_	_	_	_	_	_	_	ASTN2	ASTN2	ENST00000361477	-1	_	5UTRintron	1	23	_	0
394	T20/T1/T10/T11/T12/T13/T14/T15/T16/T17/T3/T4/T5/T9/T19_1/T19_2/T19_3	high_conf	trunk	simple_deletion	4	none	#646464	simple_deletion	13	1	NA	NA	NA	NA	NA	6	43525278	43525279	6	43538777	43538778	+	+	0	0	16	5	35	26	29	25	30	8	31	33	0	18	26	28	17	31	16	23	XPO5	XPO5	ENST00000265351	-1	1	intron	12	32	_	XPO5	XPO5	ENST00000265351	-1	0	intron	3	32	_	680
395	T10	high_conf	T10_100	simple_deletion	16	none	#C591FC	simple_deletion	4	1	4.chr6.1	4.chr6.2	101939837.5-101939837.5	102035510.5-102035510.5	NA	6	101939836	101939839	6	102035509	102035512	+	+	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GRIK2	GRIK2	ENST00000421544	1	1	intron	1	16	_	GRIK2	GRIK2	ENST00000421544	1	1	intron	1	16	_	460
398	T3	high_conf	T3_100	simple_deletion	76	none	#FF0080	complex	1	3	1.chr6.2	1.chr6.3	129379858-129379869	157554741-157554747	1.76E-07	6	129379857	129379859	6	157554740	157554742	+	+	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	1	0	0	LAMA2	LAMA2	ENST00000421865	1	1	intron	2	65	_	_	_	_	_	_	_	_	_	_	0
397	T17	high_conf	T17_45	simple_deletion	56	none	#339C89	simple_deletion	6	1	6.chr6.1	6.chr6.2	138450111-138450111	138452459-138452459	NA	6	138450110	138450112	6	138452458	138452460	+	+	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
491	T11_6__T12_84__T9_8	high_conf	T11_4__T12_89__T9_5	simple_deletion	23	none	#EBDAFE	simple_deletion	26	1	NA	NA	NA	NA	NA	7	3647163	3647172	7	3722946	3722955	+	+	0	0	0	0	1	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	SDK1	SDK1	ENST00000404826	1	1	intron	1	45	_	SDK1	SDK1	ENST00000404826	1	2	intron	4	45	_	680
492	T16	high_conf	T16_100	simple_deletion	47	none	#033FFF	simple_deletion	16	1	NA	NA	NA	NA	NA	7	15996589	15996592	7	16016920	16016923	+	+	0	0	0	0	1	0	0	0	0	0	37	1	0	0	0	0	0	0	0	0	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
497	T17	high_conf	T17_45	simple_deletion	57	none	#339C89	simple_deletion	38	1	NA	NA	NA	NA	NA	7	66137005	66137006	7	135904958	135904959	+	+	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	_	_	_	_	_	_	_	_	_	AC009784.3	AC009784.3	ENST00000435996	1	_	UTRintron	2	4	_	0
496	T19_2	high_conf	T192_34	simple_deletion	66	none	#CBA382	simple_deletion	34	1	NA	NA	NA	NA	NA	7	71875253	71875254	7	129320102	129320103	+	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	1	CALN1	CALN1	ENST00000395275	-1	_	5UTRintron	1	7	_	NRF1	NRF1	ENST00000393232	1	0	intron	4	11	_	580
493	T19_2	high_conf	T192_34	simple_deletion	67	none	#CBA382	simple_deletion	35	1	NA	NA	NA	NA	NA	7	77950930	77950933	7	79002843	79002846	+	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	MAGI2	MAGI2	ENST00000354212	-1	1	intron	9	22	_	MAGI2	MAGI2	ENST00000354212	-1	1	intron	1	22	_	880
403	T19_2	high_conf	T192_34	simple_deletion	68	none	#CBA382	simple_deletion	36	1	NA	NA	NA	NA	NA	8	32710771	32710774	8	32733861	32733864	+	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
405	T13	high_conf	T13_100	reciprocal_inversion	34	none	#FF66B2	reciprocal_inversion	14	2	NA	NA	NA	NA	NA	8	57305898	57305900	8	61315933	61315933	-	+	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	_	_	_	_	_	_	_	_	_	RP11-163N6.2	RP11-163N6.2	ENST00000530725	-1	_	UTRintron	2	4	_	0
404	T13	high_conf	T13_100	reciprocal_inversion	34	none	#FF66B2	reciprocal_inversion	14	2	NA	NA	NA	NA	NA	8	57305901	57305901	8	61315928	61315930	+	-	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	_	_	_	_	_	_	_	_	_	RP11-163N6.2	RP11-163N6.2	ENST00000530725	-1	_	UTRintron	2	4	_	0
406	T5	high_conf	T5_69	simple_deletion	90	none	#027FFF	simple_deletion	5	1	5.chr8.1	5.chr8.2	112000812.5-112000812.5	112014539.5-112014539.5	NA	8	112000811	112000814	8	112014538	112014541	+	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	RP11-946L20.2	RP11-946L20.2	ENST00000524283	-1	_	UTRintron	5	6	_	RP11-946L20.2	RP11-946L20.2	ENST00000524283	-1	_	UTRintron	5	6	_	100
407	T3	high_conf	T3_100	simple_deletion	77	none	#FF0080	simple_deletion	3	1	3.chr8.1	3.chr8.2	136403179-136403179	136404379-136404379	NA	8	136403179	136403179	8	136404379	136404379	+	+	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	1	0	0	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
34	T11	high_conf	T11_82	simple_deletion	28	none	#8B24F9	simple_deletion	11	1	NA	NA	NA	NA	NA	9	25748689	25748692	9	25755713	25755716	+	+	0	0	0	0	0	16	0	0	0	0	0	0	1	0	0	0	0	0	0	0	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
